Year,Month,Category,Material Type,Weight (lbs)
2020,Dec,Compost,C-Organics,"10,980"
2020,Dec,Compost,C-Organics,"12,880"
2020,Dec,Landfill,L-Landfill,"13,520"
2020,Dec,Landfill,L-Landfill,"11,680"
2020,Dec,Landfill,L-Landfill,"5,220"
2020,Dec,Landfill,L-Landfill,"6,400"
2020,Dec,Recycle,R-Mixed recycling,"14,500"
2020,Dec,Landfill,L-Landfill,"11,340"
2020,Dec,Landfill,L-Landfill,"6,880"
2020,Aug,Recycle,R-Metal,"5,260"
2020,Mar,Recycle,R-Metal,"6,480"
2020,Jan,Recycle,R-Metal,"4,220"
2020,Jan,Recycle,R-Metal,"29,720"
2020,Jan,Recycle,R-Construction & Demolition,"137,631"
2020,Jan,Landfill,L-Construction & Demolition,"57,386"
2020,Feb,Recycle,R-Construction & Demolition,"129,398"
2020,Feb,Landfill,L-Construction & Demolition,"27,563"
2020,Mar,Recycle,R-Construction & Demolition,"56,924"
2020,Mar,Landfill,L-Construction & Demolition,"38,396"
2020,Apr,Recycle,R-Construction & Demolition,"7,876"
2020,Apr,Landfill,L-Construction & Demolition,"6,444"
2020,May,Recycle,R-Construction & Demolition,"33,458"
2020,May,Landfill,L-Construction & Demolition,"19,482"
2020,Jun,Recycle,R-Construction & Demolition,"92,695"
2020,Jun,Landfill,L-Construction & Demolition,"36,605"
2020,Jul,Recycle,R-Construction & Demolition,"165,168"
2020,Jul,Landfill,L-Construction & Demolition,"37,892"
2020,Aug,Recycle,R-Construction & Demolition,"149,033"
2020,Aug,Landfill,L-Construction & Demolition,"64,847"
2020,Sep,Recycle,R-Construction & Demolition,"113,218"
2020,Sep,Landfill,L-Construction & Demolition,"50,082"
2020,Oct,Recycle,R-Construction & Demolition,"204,688"
2020,Oct,Landfill,L-Construction & Demolition,"28,072"
2020,Nov,Recycle,R-Construction & Demolition,"111,557"
2020,Nov,Landfill,L-Construction & Demolition,"55,743"
2020,Dec,Recycle,R-Construction & Demolition,"88,248"
2020,Dec,Landfill,L-Construction & Demolition,"41,972"
,,,,
,,,,
,,,,
,,,,
2021,Jan,Compost,C-Yardwaste,"7,800"
2021,Jan,Compost,C-Yardwaste,"7,760"
2021,Jan,Compost,C-Yardwaste,"7,220"
2021,Jan,Compost,C-Yardwaste,"9,200"
2021,Jan,Compost,C-Yardwaste,"10,020"
2021,Jan,Landfill,L-Landfill,"4,920"
2021,Jan,Landfill,L-Landfill,"5,660"
2021,Jan,Landfill,L-Landfill,"5,200"
2021,Jan,Landfill,L-Landfill,"4,360"
2021,Jan,Recycle,R-Mixed recycling,"16,200"
2021,Jan,Landfill,L-Landfill,"1,104"
2021,Jan,Compost,C-Foodscraps,"72,000"
2021,Jan,Compost,C-Organics,"48,600"
2021,Feb,Compost,C-Yardwaste,"14,360"
2021,Feb,Compost,C-Yardwaste,"10,020"
2021,Feb,Compost,C-Yardwaste,"9,880"
2021,Feb,Compost,C-Yardwaste,"10,460"
2021,Feb,Landfill,L-Landfill,"11,980"
2021,Feb,Landfill,L-Landfill,"7,840"
2021,Feb,Landfill,L-Landfill,"6,120"
2021,Feb,Landfill,L-Landfill,"7,300"
2021,Feb,Recycle,R-Mixed recycling,"15,800"
2021,Feb,Landfill,L-Landfill,"1,104"
2021,Feb,Compost,C-Foodscraps,"72,000"
2021,Feb,Compost,C-Organics,"48,600"
2021,Mar,Compost,C-Yardwaste,"8,720"
2021,Mar,Compost,C-Yardwaste,"8,680"
2021,Mar,Compost,C-Yardwaste,"10,220"
2021,Mar,Compost,C-Yardwaste,"11,260"
2021,Mar,Landfill,L-Landfill,"7,460"
2021,Mar,Landfill,L-Landfill,"10,560"
2021,Mar,Landfill,L-Landfill,"7,540"
2021,Mar,Landfill,L-Landfill,"11,440"
2021,Mar,Recycle,R-Mixed recycling,"14,720"
2021,Apr,Landfill,L-Landfill,"1,104"
2021,Apr,Compost,C-Foodscraps,"72,000"
2021,Apr,Compost,C-Organics,"48,600"
2021,May,Compost,C-Yardwaste,"13,880"
2021,May,Compost,C-Yardwaste,"14,880"
2021,May,Compost,C-Yardwaste,"10,840"
2021,May,Landfill,L-Landfill,"13,280"
2021,May,Landfill,L-Landfill,"10,300"
2021,May,Landfill,L-Landfill,"13,300"
2021,May,Landfill,L-Landfill,"12,420"
2021,May,Recycle,R-Mixed recycling,"5,480"
2021,May,Recycle,R-Mixed recycling,"5,800"
2021,May,Recycle,R-Mixed recycling,"4,780"
2021,May,Recycle,R-Mixed recycling,"5,780"
2021,Jun,Compost,C-Yardwaste,"10,660"
2021,Jun,Compost,C-Yardwaste,"12,200"
2021,Jun,Landfill,L-Landfill,"4,380"
2021,Jun,Landfill,L-Landfill,"4,200"
2021,Jun,Landfill,L-Landfill,"2,660"
2021,Jun,Landfill,L-Landfill,"5,480"
2021,Jun,Landfill,L-Landfill,"11,280"
2021,Jun,Landfill,L-Landfill,"9,700"
2021,Jun,Landfill,L-Landfill,"14,220"
2021,Jun,Landfill,L-Landfill,"9,960"
2021,Jun,Recycle,R-Mixed recycling,"4,680"
2021,Jun,Recycle,R-Mixed recycling,"6,400"
2021,Jun,Recycle,R-Mixed recycling,"7,700"
2021,Jun,Recycle,R-Mixed recycling,"6,280"
2021,Jun,Compost,C-Yardwaste,"10,940"
2021,Jul,Compost,C-Yardwaste,"12,120"
2021,Jul,Compost,C-Yardwaste,"12,700"
2021,Jul,Landfill,L-Landfill,"9,140"
2021,Jul,Landfill,L-Landfill,"9,960"
2021,Jul,Landfill,L-Landfill,"7,480"
2021,Jul,Landfill,L-Landfill,"8,720"
2021,Jul,Recycle,R-Mixed recycling,"7,840"
2021,Jul,Recycle,R-Mixed recycling,"8,940"
2021,Jul,Recycle,R-Mixed recycling,"7,860"
2021,Jul,Recycle,R-Mixed recycling,"6,860"
2021,Aug,Compost,C-Yardwaste,"7,780"
2021,Aug,Compost,C-Yardwaste,"9,160"
2021,Aug,Compost,C-Yardwaste,"10,580"
2021,Aug,Compost,C-Yardwaste,"12,940"
2021,Aug,Compost,C-Yardwaste,"10,220"
2021,Aug,Landfill,L-Landfill,"9,000"
2021,Aug,Landfill,L-Landfill,"10,240"
2021,Aug,Landfill,L-Landfill,"6,780"
2021,Aug,Landfill,L-Landfill,"8,500"
2021,Aug,Recycle,R-Mixed recycling,"10,120"
2021,Aug,Recycle,R-Mixed recycling,"13,220"
2021,Aug,Recycle,R-Mixed recycling,"9,340"
2021,Aug,Recycle,R-Mixed recycling,"8,100"
2021,Sep,Compost,C-Yardwaste,"8,380"
2021,Sep,Compost,C-Yardwaste,"11,040"
2021,Sep,Compost,C-Yardwaste,"10,960"
2021,Sep,Compost,C-Yardwaste,"9,600"
2021,Sep,Landfill,L-Landfill,"11,900"
2021,Sep,Landfill,L-Landfill,"13,000"
2021,Sep,Landfill,L-Landfill,"14,700"
2021,Sep,Landfill,L-Landfill,"11,700"
2021,Sep,Landfill,L-Landfill,"15,000"
2021,Sep,Landfill,L-Landfill,"14,280"
2021,Sep,Landfill,L-Landfill,"13,480"
2021,Sep,Recycle,R-Mixed recycling,"7,560"
2021,Sep,Recycle,R-Mixed recycling,"8,340"
2021,Sep,Recycle,R-Mixed recycling,"12,600"
2021,Sep,Recycle,R-Mixed recycling,"17,800"
2021,Sep,Recycle,R-Mixed recycling,"16,320"
2021,Sep,Recycle,R-Mixed recycling,"12,120"
2021,Sep,Landfill,L-Landfill,"1,104"
2021,Sep,Landfill,L-Landfill,552
2021,Sep,Recycle,R-Mixed recycling,"1,048"
2021,Sep,Compost,C-Organics,
2021,Sep,Compost,C-Foodscraps,
2021,Oct,Landfill,L-Landfill,"1,104"
2021,Oct,Landfill,L-Landfill,552
2021,Oct,Recycle,R-Mixed recycling,"1,048"
2021,Oct,Compost,C-Organics,"48,600"
2021,Oct,Compost,C-Foodscraps,"72,000"
2021,Nov,Compost,C-Yardwaste,"8,940"
2021,Nov,Compost,C-Yardwaste,"9,460"
2021,Nov,Compost,C-Yardwaste,"11,240"
2021,Nov,Compost,C-Yardwaste,"9,080"
2021,Nov,Compost,C-Yardwaste,"8,640"
2021,Nov,Compost,C-Yardwaste,"16,200"
2021,Nov,Landfill,L-Landfill,"13,960"
2021,Nov,Landfill,L-Landfill,"14,880"
2021,Nov,Landfill,L-Landfill,"13,620"
2021,Nov,Landfill,L-Landfill,"14,340"
2021,Nov,Landfill,L-Landfill,"14,740"
2021,Nov,Landfill,L-Landfill,"13,200"
2021,Nov,Landfill,L-Landfill,"13,800"
2021,Nov,Recycle,R-Mixed recycling,"7,740"
2021,Nov,Recycle,R-Mixed recycling,"8,420"
2021,Nov,Recycle,R-Mixed recycling,"6,940"
2021,Nov,Recycle,R-Mixed recycling,"8,220"
2021,Nov,Recycle,R-Mixed recycling,"6,860"
2021,Nov,Recycle,R-Mixed recycling,"8,440"
2021,Nov,Recycle,R-Mixed recycling,"7,620"
2021,Dec,Landfill,L-Landfill,"1,104"
2021,Dec,Landfill,L-Landfill,552
2021,Dec,Recycle,R-Mixed recycling,"1,048"
2021,Dec,Compost,C-Organics,"48,600"
2021,Dec,Compost,C-Foodscraps,"72,000"
2021,Mar,Recycle,R-Metal,"4,380"
2021,Aug,Recycle,R-Metal,"5,780"
2021,Jul,Recycle,R-Metal,"6,400"
2021,Oct,Recycle,R-Metal,"5,540"
2021,Nov,Recycle,R-Metal,"4,460"
2021,Jan,Recycle,R-E-waste,"7,642"
2021,Feb,Recycle,R-E-waste,"6,921"
2021,May,Recycle,R-E-waste,"8,343"
2021,Jul,Recycle,R-E-waste,"6,476"
2021,Aug,Recycle,R-E-waste,"6,927"
2021,Sep,Recycle,R-E-waste,"8,723"
2021,Nov,Recycle,R-E-waste,"5,432"
2021,Nov,Recycle,R-E-waste,"7,789"
2021,Jan,Recycle,R-Confidential shredding,"3,237"
2021,Apr,Compost,C-Yardwaste,"11,140"
2021,Apr,Compost,C-Yardwaste,"10,180"
2021,Apr,Compost,C-Yardwaste,"13,720"
2021,Apr,Landfill,L-Landfill,"11,500"
2021,Apr,Landfill,L-Landfill,"10,000"
2021,Apr,Landfill,L-Landfill,"12,100"
2021,Apr,Landfill,L-Landfill,"12,280"
2021,Apr,Landfill,L-Landfill,"11,820"
2021,Apr,Recycle,R-Mixed recycling,"5,220"
2021,Apr,Recycle,R-Mixed recycling,"3,300"
2021,Apr,Recycle,R-Mixed recycling,"4,940"
2021,Apr,Recycle,R-Mixed recycling,"3,780"
2021,Apr,Recycle,R-Mixed recycling,"4,460"
2021,Oct,Compost,C-Yardwaste,"14,980"
2021,Oct,Compost,C-Yardwaste,"10,160"
2021,Oct,Compost,C-Yardwaste,"10,840"
2021,Oct,Landfill,L-Landfill,"13,020"
2021,Oct,Landfill,L-Landfill,"14,760"
2021,Oct,Landfill,L-Landfill,"15,740"
2021,Oct,Landfill,L-Landfill,"16,480"
2021,Oct,Landfill,L-Landfill,"13,540"
2021,Oct,Landfill,L-Landfill,"15,940"
2021,Oct,Landfill,L-Landfill,"15,360"
2021,Oct,Landfill,L-Landfill,"12,400"
2021,Oct,Recycle,R-Mixed recycling,"8,420"
2021,Oct,Recycle,R-Mixed recycling,"6,680"
2021,Oct,Recycle,R-Mixed recycling,"9,040"
2021,Oct,Recycle,R-Mixed recycling,"13,260"
2021,Oct,Recycle,R-Mixed recycling,"8,560"
2021,Oct,Recycle,R-Mixed recycling,"7,620"
2021,Oct,Recycle,R-Mixed recycling,"7,060"
2021,Oct,Recycle,R-Mixed recycling,"9,020"
2021,Oct,Recycle,R-Mixed recycling,"7,840"
2021,Dec,Compost,C-Yardwaste,"9,860"
2021,Dec,Compost,C-Yardwaste,"10,960"
2021,Dec,Compost,C-Yardwaste,"16,840"
2021,Dec,Compost,C-Yardwaste,"14,000"
2021,Dec,Landfill,L-Landfill,"19,360"
2021,Dec,Landfill,L-Landfill,"21,120"
2021,Dec,Landfill,L-Landfill,"15,820"
2021,Dec,Recycle,R-Mixed recycling,"10,940"
2021,Dec,Recycle,R-Mixed recycling,"18,100"
2021,Dec,Recycle,R-Mixed recycling,"19,080"
2021,Dec,Recycle,R-Metal,"6,300"
2019,Jun,Landfill,L-Construction & Demolition,"11,844"
2019,Jul,Landfill,L-Construction & Demolition,"20,294"
2019,Aug,Landfill,L-Construction & Demolition,"42,732"
2019,Sep,Landfill,L-Construction & Demolition,"10,724"
2019,Oct,Landfill,L-Construction & Demolition,"19,306"
2019,Nov,Landfill,L-Construction & Demolition,"37,037"
2019,Dec,Landfill,L-Construction & Demolition,"104,138"
2021,Mar,Landfill,L-Construction & Demolition,"7,052"
2021,Apr,Landfill,L-Construction & Demolition,"3,760"
2021,May,Landfill,L-Construction & Demolition,"5,687"
2021,Jan,Landfill,L-Construction & Demolition,"39,330"
2021,Feb,Landfill,L-Construction & Demolition,"41,712"
2021,Mar,Landfill,L-Construction & Demolition,"40,390"
2021,Apr,Landfill,L-Construction & Demolition,"37,499"
2021,May,Landfill,L-Construction & Demolition,"28,577"
2021,Jun,Landfill,L-Construction & Demolition,"14,238"
,,,,
2019,Mar,Recycle,R-Construction & Demolition,"4,208"
2019,May,Recycle,R-Construction & Demolition,"6,413"
2019,Jun,Recycle,R-Construction & Demolition,"13,356"
2019,Jul,Recycle,R-Construction & Demolition,"21,986"
2019,Aug,Recycle,R-Construction & Demolition,"93,828"
2019,Sep,Recycle,R-Construction & Demolition,"22,836"
2019,Oct,Recycle,R-Construction & Demolition,"20,094"
2019,Nov,Recycle,R-Construction & Demolition,"40,123"
2019,Dec,Recycle,R-Construction & Demolition,"87,942"
2021,Jan,Recycle,R-Construction & Demolition,"72,770"
2021,Feb,Recycle,R-Construction & Demolition,"77,208"
2021,Mar,Recycle,R-Construction & Demolition,"75,010"
2021,Apr,Recycle,R-Construction & Demolition,"66,021"
2021,May,Recycle,R-Construction & Demolition,"47,503"
,,,,
2021,Feb,Recycle,R-Confidential shredding,"6,540"
2021,Jun,Recycle,R-Confidential shredding,"8,710"
2021,Jul,Recycle,R-Confidential shredding,"6,197"
2021,Aug,Recycle,R-Confidential shredding,"9,076"
2021,Sep,Recycle,R-Confidential shredding,"3,168"
2021,Oct,Recycle,R-Confidential shredding,"8,159"
2021,Nov,Recycle,R-Confidential shredding,"7,670"
2021,Nov,Recycle,R-E-waste,"3,100"
2022,Jan,Compost,C-Yardwaste,"14,180"
2022,Jan,Compost,C-Yardwaste,"13,500"
2022,Jan,Compost,C-Yardwaste,"9,880"
2022,Jan,Compost,C-Yardwaste,"9,960"
2022,Jan,Compost,C-Yardwaste,"8,580"
2022,Jan,Compost,C-Yardwaste,"8,780"
2022,Jan,Landfill,L-Landfill,"13,780"
2022,Jan,Landfill,L-Landfill,"11,840"
2022,Jan,Landfill,L-Landfill,"8,760"
2022,Jan,Landfill,L-Landfill,"10,060"
2022,Jan,Landfill,L-Landfill,"8,180"
2022,Jan,Landfill,L-Landfill,"13,980"
2022,Jan,Landfill,L-Landfill,"12,220"
2022,Jan,Landfill,L-Landfill,"12,340"
2022,Jan,Landfill,L-Landfill,"14,920"
2022,Jan,Recycle,R-Mixed recycling,"13,840"
2022,Jan,Recycle,R-Mixed recycling,"4,000"
2022,Jan,Recycle,R-Mixed recycling,"4,940"
2022,Jan,Recycle,R-Mixed recycling,"5,040"
2022,Jan,Recycle,R-Mixed recycling,"3,540"
2022,Jan,Recycle,R-Mixed recycling,"6,380"
2022,Jan,Recycle,R-Mixed recycling,"5,420"
2022,Jan,Recycle,R-Mixed recycling,"5,300"
2022,Feb,Landfill,L-Landfill,"1,104"
2022,Feb,Landfill,L-Landfill,552
2022,Feb,Recycle,R-Mixed recycling,"1,048"
2022,Feb,Compost,C-Organics,"48,600"
2022,Feb,Compost,C-Foodscraps,"72,000"
2022,Feb,Recycle,R-Metal,"4,800"
2022,Mar,Recycle,R-Metal,"7,120"
2022,Jan,Recycle,R-Confidential shredding,"3,409"
2022,Apr,Recycle,R-Metal,"14,480"
2022,Feb,Compost,C-Yardwaste,"10,480"
2022,Feb,Compost,C-Yardwaste,"6,640"
2022,Feb,Compost,C-Yardwaste,"11,860"
2022,Feb,Compost,C-Yardwaste,"7,800"
2022,Feb,Landfill,L-Landfill,"11,000"
2022,Feb,Landfill,L-Landfill,"12,640"
2022,Feb,Landfill,L-Landfill,"11,160"
2022,Feb,Landfill,L-Landfill,"14,860"
2022,Feb,Landfill,L-Landfill,"12,340"
2022,Feb,Landfill,L-Landfill,"13,820"
2022,Feb,Landfill,L-Landfill,"12,300"
2022,Feb,Landfill,L-Landfill,"13,780"
2022,Feb,Recycle,R-Mixed recycling,"6,760"
2022,Feb,Recycle,R-Mixed recycling,"6,840"
2022,Feb,Recycle,R-Mixed recycling,"5,840"
2022,Feb,Recycle,R-Mixed recycling,"6,120"
2022,Feb,Recycle,R-Mixed recycling,"6,420"
2022,Feb,Recycle,R-Mixed recycling,"5,920"
2022,Feb,Recycle,R-Mixed recycling,"4,780"
2022,Mar,Compost,C-Yardwaste,"7,520"
2022,Mar,Compost,C-Yardwaste,"10,160"
2022,Mar,Compost,C-Yardwaste,"7,180"
2022,Mar,Landfill,L-Landfill,"13,720"
2022,Mar,Landfill,L-Landfill,"12,440"
2022,Mar,Landfill,L-Landfill,"5,060"
2022,Mar,Landfill,L-Landfill,"13,520"
2022,Mar,Landfill,L-Landfill,"14,340"
2022,Mar,Landfill,L-Landfill,"12,260"
2022,Mar,Landfill,L-Landfill,"12,120"
2022,Mar,Landfill,L-Landfill,"8,860"
2022,Mar,Landfill,L-Landfill,"7,660"
2022,Mar,Landfill,L-Landfill,"9,940"
2022,Mar,Recycle,R-Mixed recycling,"12,380"
2022,Mar,Recycle,R-Mixed recycling,"8,540"
2022,Mar,Recycle,R-Mixed recycling,"6,600"
2022,Mar,Recycle,R-Mixed recycling,"8,280"
2022,Mar,Recycle,R-Mixed recycling,"7,700"
2022,Mar,Recycle,R-Mixed recycling,"6,740"
2022,Mar,Recycle,R-Mixed recycling,"1,280"
2022,Mar,Recycle,R-Mixed recycling,"3,180"
2022,Mar,Recycle,R-Mixed recycling,"3,400"
2022,Apr,Compost,C-Yardwaste,"15,220"
2022,Apr,Compost,C-Yardwaste,"10,280"
2022,Apr,Compost,C-Yardwaste,"10,020"
2022,Apr,Landfill,L-Landfill,"10,260"
2022,Apr,Landfill,L-Landfill,"14,980"
2022,Apr,Landfill,L-Landfill,"13,880"
2022,Apr,Landfill,L-Landfill,"19,240"
2022,Apr,Landfill,L-Landfill,"12,560"
2022,Apr,Landfill,L-Landfill,"11,340"
2022,Apr,Landfill,L-Landfill,"13,040"
2022,Apr,Landfill,L-Landfill,"15,580"
2022,Apr,Recycle,R-Mixed recycling,"6,320"
2022,Apr,Recycle,R-Mixed recycling,"6,140"
2022,Apr,Recycle,R-Mixed recycling,"8,560"
2022,Apr,Recycle,R-Mixed recycling,"7,260"
2022,Apr,Recycle,R-Mixed recycling,"7,240"
